Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
3138,https://www.airbnb.com/rooms/48612172,2024-09-05,"A twin share room with a stunning sun-drenched west-facing shared veranda has hand-crafted cedar double glazed French doors. <br />A full bathroom, plus 2nd toilet, is  shared with one other room directly across the passageway. <br />Guests have access to a self-catering share kitchen and formal dining room. <br />A Continental Breakfast upon request in advance with a cost can be served.<br />The formal dining room has an authentic wood-burning heater for the winter. The French doors open to the front main veranda.",https://www.airbnb.com/users/show/110084722,2017-01-05,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Central Coast,Private room in bed and breakfast,Private room,"[""Dishes and silverware"", ""Fire pit"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Children\u2019s books and toys"", ""Board games"", ""Hair dryer"", ""Portable heater"", ""First aid kit"", ""Coffee"", ""Free parking on premises"", ""Cleaning products"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Air conditioning"", ""Grandlee Cottage 100 % Natural, Plant based, essential Body Bar. Made in Tasmania. Lemon Grass or Lemon Myrtle. body soap"", ""Fireplace guards"", ""Ceiling fan"", ""Extra pillows and blankets"", ""Bikes"", ""Single level home"", ""Free street parking"", ""Books and reading material"", ""Toaster"", ""Fire extinguisher"", ""Laundromat nearby"", ""Host greets you"", ""Organic Care  Aloe Vera & Ginseng shampoo"", ""Long term stays allowed"", ""High chair"", ""Organic care  Aloe Vera & Ginseng conditioner"", ""Breakfast"", ""HDTV with Netflix"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Outlet covers"", ""Clothing storage"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Hot water kettle"", ""BBQ grill"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Smoke alarm"", ""Lock on bedroom door"", ""Wine glasses"", ""Shared backyard \u2013 Fully fenced"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2022-01-01,2023-12-16,DEV2008.26  and PLA2007.81    Building approval BP967183 and BP208112,t,48612172,110084722.0,4.0,6.0,2.0,1.5,1.0,2.0,150.0,1.0,180.0,29,57.0,85.0,144.0,3.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.09,2
3140,https://www.airbnb.com/rooms/48628206,2024-09-05,"Our family has moved out to their new home after living here for some 8 months.  We have two other rooms available in our home.<br /><br />1. Enter the “Paris” Room in central Kingston<br />2. Centrally located - 12 mins to Hobart<br /><br />CONTINENTAL BREAKFAST included from November 1st 2023.<br /><br />Our home is situated in the heart of Kingston, close to shops, restaurants, takeaway joints and public transport.<br /><br />Check-out is strictly by 10am.  A surcharge may apply if prior arrangements have not been made.",https://www.airbnb.com/users/show/4935314,2013-02-02,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,t,"['email', 'phone']",t,Neighborhood highlights,Kingborough,Private room in home,Private room,"[""Free washer \u2013 In building"", ""Bathtub"", ""TV"", ""Outdoor dining area"", ""Clothing storage: closet"", ""Drying rack for clothing"", ""Hangers"", ""Board games"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Shampoo"", ""Wifi"", ""Outdoor furniture"", ""Garden view"", ""Extra pillows and blankets"", ""Free street parking"", ""Books and reading material"", ""Laundromat nearby"", ""River view"", ""Host greets you"", ""Shower gel"", ""Long term stays allowed"", ""Conditioner"", ""Breakfast"", ""Carbon monoxide alarm"", ""Freezer"", ""Mountain view"", ""Dedicated workspace"", ""Window guards"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Bed linens"", ""Smoke alarm"", ""Lock on bedroom door"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-03-15,2024-03-16,Exempt: This listing falls under the 'home sharing' exemption,f,48628206,4935314.0,3.0,3.0,2.0,1.5,1.0,2.0,210.09,1.0,1125.0,0,38.81,23.0,298.0,40.0,9.0,0.0,4.93,4.75,4.97,4.85,4.92,3.0,0.0,0.0,0.0,0.94,2
3143,https://www.airbnb.com/rooms/48637929,2024-09-05,"A twin share room with a stunning sun-drenched west-facing shared veranda has hand-crafted cedar double glazed French doors. <br />A full bathroom, plus 2nd toilet, is  shared with one other room directly across the passageway. <br />Guests have access to a self-catering share kitchen and formal dining room. <br />A Continental Breakfast upon request in advance with a cost can be served.<br />The formal dining room has an authentic wood-burning heater for the winter. The French doors open to the front main veranda.",https://www.airbnb.com/users/show/110084722,2017-01-05,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Central Coast,Private room in bed and breakfast,Private room,"[""Dishes and silverware"", ""Fire pit"", ""TV"", ""Radiant heating"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Hangers"", ""Board games"", ""Hair dryer"", ""First aid kit"", ""Coffee maker: pour-over coffee"", ""Microwave"", ""Indoor fireplace"", ""Free parking on premises"", ""Cleaning products"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Outdoor furniture"", ""Garden view"", ""Fireplace guards"", ""Ceiling fan"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Courtyard view"", ""Single level home"", ""Free street parking"", ""Books and reading material"", ""Toaster"", ""Fire extinguisher"", ""Laundromat nearby"", ""Lockbox"", ""Organic Care  Aloe Vera & Ginseng  conditioner"", ""Long term stays allowed"", ""High chair"", ""Dining table"", ""Organic Care  Aloe Vera & Ginseng  shampoo"", ""Breakfast"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Outlet covers"", ""Clothing storage"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Hot water kettle"", ""BBQ grill"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Beach access \u2013 Beachfront"", ""Bed linens"", ""Self check-in"", ""Portable fans"", ""Room-darkening shades"", ""Smoke alarm"", ""Wine glasses"", ""Essentials"", ""Shared backyard \u2013 Fully fenced"", ""Grandlee Cottage: 100% Natural, Plant based, Essential Oil, Body bar body soap"", ""Iron"", ""Hot water"", ""Lock on bedroom door""]",t,2024-09-05,2022-01-29,2023-01-07,DEV2008.26  and PLA2007.81    Building approval BP967183 and BP208112,t,48637929,110084722.0,4.0,6.0,2.0,1.5,1.0,2.0,151.0,1.0,30.0,0,38.81,61.53,217.37,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.06,2
3160,https://www.airbnb.com/rooms/48837199,2024-09-05,"Beautiful heritage cottage accommodation in the heart of Devonport. This gorgeous 100 year old home has all the charm of yester year with a beautiful modern Interior and is within walking distance to shops, restaurants and bars in the CBD.  <br />Separate to the remainder of the excising House , with  off street parking in a quiet location.<br />Multi day bookings are available on request.",https://www.airbnb.com/users/show/387093482,2021-02-03,a few days or more,0%,0%,f,"['email', 'phone']",t,Neighborhood highlights,Devonport,Private room in cottage,Private room,"[""Dishes and silverware"", ""Body soap"", ""TV"", ""Drying rack for clothing"", ""Hangers"", ""Board games"", ""Hair dryer"", ""Coffee"", ""Microwave"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Outdoor furniture"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Single level home"", ""Free street parking"", ""Books and reading material"", ""Laundromat nearby"", ""Host greets you"", ""Long term stays allowed"", ""Conditioner"", ""Mini fridge"", ""Outlet covers"", ""Freezer"", ""Clothing storage"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Hot water kettle"", ""Free driveway parking on premises \u2013 1 space"", ""Bed linens"", ""Smoke alarm"", ""Radiant heating"", ""Wine glasses"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-12-17,2022-11-26,Exempt: This listing falls under the 'home sharing' exemption,f,48837199,387093482.0,1.0,1.0,2.0,1.0,1.0,3.0,200.0,1.0,30.0,29,59.0,89.0,358.0,85.0,0.0,0.0,4.92,4.96,4.98,4.95,5.0,1.0,0.0,0.0,0.0,2.57,2
3169,https://www.airbnb.com/rooms/49001082,2024-09-05,"Avoca b&b accommodation is a unique combination of country charm and top end luxury. <br />Breakfast is done via a menu supplied in your room. <br />Avoca b&b is located in the Fingal Valley and is only 45 minutes to Launceston, 90 minutes to Hobart, 75 minutes to the east coast beaches and only 75 minutes to the famous highlands lakes area. Three golf courses within thirty minutes and it’s central location makes this the ideal place to stay. You’ll also meet Lillie, the official greeter. <br />Pet friendly.",https://www.airbnb.com/users/show/382925453,2021-01-04,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Northern Midlands,Private room in bed and breakfast,Private room,"[""Backyard"", ""Fire extinguisher"", ""36 inch HDTV"", ""Indoor fireplace"", ""Heating"", ""Refrigerator"", ""Free parking on premises"", ""Shampoo"", ""Private entrance"", ""Pets allowed"", ""Breakfast"", ""Hangers"", ""Smoke alarm"", ""Lock on bedroom door"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2021-04-15,2023-06-10,Exempt: This listing falls under the 'home sharing' exemption,t,49001082,382925453.0,2.0,2.0,2.0,1.0,1.0,1.0,128.0,1.0,365.0,4,34.0,64.0,339.0,62.0,0.0,0.0,5.0,4.95,4.97,4.98,4.92,2.0,0.0,0.0,0.0,1.5,2
3170,https://www.airbnb.com/rooms/49002123,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/382925453,2021-01-04,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Northern Midlands,Private room in bed and breakfast,Private room,"[""Fire extinguisher"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Private entrance"", ""Pets allowed"", ""TV"", ""Breakfast"", ""Hangers"", ""Smoke alarm"", ""Lock on bedroom door"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2021-04-18,2023-03-05,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993,t,49002123,382925453.0,2.0,2.0,2.0,1.0,1.0,1.0,128.0,1.0,365.0,0,3.0,33.0,308.0,14.0,0.0,0.0,4.93,4.93,4.93,5.0,4.92,2.0,0.0,0.0,0.0,0.34,2
3172,https://www.airbnb.com/rooms/49007444,2024-09-05,"Art filled home and garden.  Comfortable and private. 1 guest room  is downstairs and 1 is upstairs. Free parking, free wi-fi, and Netflix.  Close to MONA and public transport.  At times, entire house is available.  Can suit up to 4 guests.  Please ask if looking for a larger booking.",https://www.airbnb.com/users/show/10977024,2014-01-02,within a few hours,100%,67%,f,"['email', 'phone']",t,neighborhood not highlighted,Glenorchy,Private room in home,Private room,"[""Dishes and silverware"", ""Body soap"", ""Bathtub"", ""Smoking allowed"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""TV with Amazon Prime Video, Netflix"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Extra pillows and blankets"", ""Toaster"", ""Fire extinguisher"", ""Cooking basics"", ""Coffee maker"", ""Dryer"", ""Oven"", ""Host greets you"", ""Washer"", ""Indoor fireplace: gas"", ""Private patio or balcony"", ""Backyard"", ""Breakfast"", ""Carbon monoxide alarm"", ""Freezer"", ""Dedicated workspace"", ""Kitchen"", ""Hot water kettle"", ""Stove"", ""Bed linens"", ""Smoke alarm"", ""Room-darkening shades"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Wine glasses"", ""Iron"", ""Hot water""]",t,2024-09-05,2021-04-04,2023-09-17,Exempt: This listing falls under the 'home sharing' exemption,f,49007444,10977024.0,1.0,1.0,4.0,1.0,2.0,2.0,120.0,1.0,1125.0,29,59.0,89.0,89.0,48.0,1.0,0.0,4.9,4.9,5.0,5.0,4.92,1.0,0.0,0.0,0.0,1.15,2
3177,https://www.airbnb.com/rooms/49060529,2024-09-05,"Jake’s Place is a quiet, sunny, private space upstairs in our 1920 cottage on the hill in West Hobart. Access is from stairs inside our house but the space is completely private. <br />We own a large, friendly German Shorthaired Pointer called Jake so a love of dogs is a bonus for staying here. There’s a door at the bottom of the stairs, so it’s easy to exclude him if you wish.<br />It's less than 2 km to the CBD,  so a 20-min walk or 5 min bus ride.",https://www.airbnb.com/users/show/46261717,2015-10-11,No hay tiempo de respuesta,No hay porcentaje de respuesta,94%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Private room in home,Private room,"[""Dishes and silverware"", ""Free washer \u2013 In building"", ""Body soap"", ""Bathtub"", ""Outdoor dining area"", ""Coffee maker: Nespresso"", ""Drying rack for clothing"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Coffee"", ""Microwave"", ""AC - split type ductless system"", ""Shampoo"", ""Wifi"", ""Outdoor furniture"", ""Private living room"", ""Extra pillows and blankets"", ""Free street parking"", ""Exterior security cameras on property"", ""Books and reading material"", ""Toaster"", ""Heating - split type ductless system"", ""Laundromat nearby"", ""Clothing storage: closet and dresser"", ""BBQ grill: gas"", ""Host greets you"", ""Shower gel"", ""Long term stays allowed"", ""Dining table"", ""Kitchenette"", ""Conditioner"", ""Mini fridge"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Iron"", ""Bed linens"", ""Portable fans"", ""Smoke alarm"", ""Wine glasses"", ""Shared backyard \u2013 Fully fenced"", ""Essentials"", ""TV with Chromecast, Netflix"", ""Hot water""]",t,2024-09-05,2021-04-17,2024-04-04,Exempt: This listing falls under the 'home sharing' exemption,f,49060529,46261717.0,1.0,1.0,2.0,1.0,1.0,1.0,210.09,2.0,42.0,0,38.81,61.53,248.0,40.0,13.0,0.0,5.0,4.98,5.0,5.0,4.95,1.0,0.0,0.0,0.0,0.97,2
3180,https://www.airbnb.com/rooms/49078993,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/175217596,2018-02-25,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",t,neighborhood not highlighted,Kingborough,Private room in rental unit,Private room,"[""Heating"", ""Dedicated workspace"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Hot water""]",t,2024-09-05,2023-12-25,2024-09-01,Exempt: This listing falls under the 'home sharing' exemption,t,49078993,175217596.0,1.0,1.0,2.0,1.0,1.0,3.0,200.0,1.0,3.0,0,38.81,61.53,217.37,0.0,0.0,0.0,4.9,4.9,5.0,5.0,4.9,1.0,0.0,0.0,0.0,1.5,2
3210,https://www.airbnb.com/rooms/49432777,2024-09-05,"Large modern open living style home set in a large garden on the edge of a rural area, but walking distance to town amenities.<br />Art House features a large collection of art and craft with many paintings in every room.<br />Wonderful views of the Huon Valley, Huon River, and mountains in the distance.<br />Downstairs is a quality gallery selling paintings,  craft, gifts, collectables and kimonos.<br />Guinea Fowl roam the garden, and there are resident show quality desexed cats.",https://www.airbnb.com/users/show/41035938,2015-08-10,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,"['email', 'phone']",f,Neighborhood highlights,Huon Valley,Private room in bed and breakfast,Private room,"[""Valley view"", ""TV"", ""Hangers"", ""Hair dryer"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Outdoor furniture"", ""Garden view"", ""Shared backyard \u2013 Not fully fenced"", ""Dryer"", ""River view"", ""Washer"", ""Mountain view"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Smoke alarm"", ""Breakfast"", ""Essentials""]",t,2024-09-05,2021-06-20,2021-12-31,Exempt: This listing falls under the 'home sharing' exemption,t,49432777,41035938.0,1.0,5.0,2.0,1.0,1.0,1.0,180.0,1.0,28.0,30,60.0,90.0,90.0,2.0,0.0,0.0,5.0,4.91,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.05,2
3235,https://www.airbnb.com/rooms/49713119,2024-09-05,"This spacious cottage situate in our Gardens was built 75 years ago and was rebuilt and refurbished in 2020 . It is fully self contained with outside courtyard .<br />It features large bedroom with King Bed , separate dressing room / luggage storage , open plan living/dining , comfortable sofas , French oak dining table , campaign style desk and plantation shutters. As with all our rooms it contains new stand alone Air Conditioning and new Smart TV.",https://www.airbnb.com/users/show/49383522,2015-11-18,within an hour,99%,100%,f,"['email', 'phone', 'work_email']",t,neighborhood not highlighted,Hobart,Room in boutique hotel,Private room,"[""Fire extinguisher"", ""Cooking basics"", ""Heating"", ""Dedicated workspace"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Breakfast"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""First aid kit"", ""Iron""]",t,2024-09-05,2021-12-26,2023-10-01,"Exempt: This listing is a hotel, motel, or caravan park",t,49713119,49383522.0,2.56,3.23,2.0,1.0,1.0,3.0,395.0,2.0,30.0,25,52.0,82.0,339.0,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,2.36,1.7,0.0,0.0,0.06,2
3236,https://www.airbnb.com/rooms/49713452,2024-09-05,"Newly built in 2020 this free standing ( and  access compliant ) spacious room is entered under an antique awning and is situate in our Gardens . As with all our rooms it has King Size Bed  with smart TV and new Air Con  and , in this case , a marvellous 1780’s set of antique French drawers . The luxurious bathroom is complete with bath and magnificent Italian style marble walls and the Atelier looks out through Plantation shutters on the Rivulet Gardens and its patio.",https://www.airbnb.com/users/show/49383522,2015-11-18,within an hour,99%,100%,f,"['email', 'phone', 'work_email']",t,neighborhood not highlighted,Hobart,Room in boutique hotel,Private room,"[""Fire extinguisher"", ""Heating"", ""Dedicated workspace"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""TV"", ""Air conditioning"", ""Breakfast"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""First aid kit"", ""Iron""]",t,2024-09-05,2023-02-12,2023-02-12,"Exempt: This listing is a hotel, motel, or caravan park",t,49713452,49383522.0,2.56,3.23,2.0,1.0,1.0,1.0,345.0,2.0,30.0,23,53.0,73.0,317.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2.36,1.7,0.0,0.0,0.05,2
3242,https://www.airbnb.com/rooms/49777697,2024-09-05,"Fitzpatrick’s Inn is a beautiful heritage building (circa 1830). Myra's Garden view room is a self contained queen and single room with French doors opening out onto the garden. It is an annex to the main building, however shares the heritage listed gardens which you can enjoy. There is a modern and private ensuite, with secure access and ample parking.",https://www.airbnb.com/users/show/46340244,2015-10-12,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Meander Valley,Private room in guest suite,Private room,"[""TV"", ""Hair dryer"", ""First aid kit"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Private entrance"", ""Exterior security cameras on property"", ""Dryer"", ""Lockbox"", ""Washer"", ""Backyard"", ""Dedicated workspace"", ""Pets allowed"", ""Self check-in"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2021-06-14,2024-03-08,"Exempt: This listing is a hotel, motel, or caravan park",t,49777697,46340244.0,5.0,5.0,3.0,1.0,1.0,3.0,160.0,1.0,1125.0,17,41.0,67.0,328.0,16.0,6.0,0.0,4.93,4.91,4.97,4.96,4.88,5.0,1.0,0.0,0.0,0.41,2
